Date,COST,PYPL,EBAY,DIS,ATVI,AMZN,COST Pos,PYPL Pos,EBAY Pos,DIS Pos,ATVI Pos,AMZN Pos,Total Pos,Daily return,Cumulative return
07/04/17,151.7921422,43.04,31.97357742,107.7866092,48.1212921,44.63649399,1807.6706418754006,2064.2685851318943,2138.3528819932144,1849.0285260935188,2228.9934733652435,2341.428698530746,12429.742806990018,-0.0006493277314216783,0.24297428069900207
10/04/17,152.3259324,43.05,32.11501171,107.6429959,47.56839679,45.24303316,1814.0274720740906,2064.748201438849,2147.8118304762506,1846.564907556881,2203.3831876962045,2373.245001570568,12449.780600812843,0.00161208434751825,0.24497806008128453
11/04/17,151.8010387,42.69,32.04900904,108.2557462,47.60719646,45.00959539,1807.7765890056824,2047.4820143884888,2143.397654428329,1857.076350420531,2205.180400684979,2360.9999113956655,12421.912920323677,-0.002238407356941363,0.2421912920323679
12/04/17,151.3917996,42.49,32.31301971,108.2270235,47.18040008,44.70383181,1802.903019821826,2037.8896882494005,2161.0543579512296,1856.5836260270225,2185.4110573452576,2344.9609361719868,12388.802685566723,-0.002665469881275806,0.23888026855667244
13/04/17,150.2085646,42.55,32.36959342,108.3802111,46.96700189,44.12722057,1788.8120455398946,2040.7673860911266,2164.837936943172,1859.2114871717981,2175.5263856753973,2314.714517052827,12343.869758474217,-0.003626898275234769,0.23438697584742196
17/04/17,150.9736639,43.1,32.4733119,108.935516,47.33559876,44.99113984,1797.9235023168014,2067.146282973621,2171.7744992086514,1868.7374812484309,2192.5999093003556,2360.0318166697034,12458.213491717563,0.009263199910615416,0.24582134917175646
18/04/17,151.3562136,43.09,32.0772959,109.3280592,47.69449572,45.0804248,1802.4792313006978,2066.6666666666665,2145.289444258694,1875.471375003055,2209.224130025522,2364.715302064815,12463.84614931945,0.00045212402288918874,0.2463846149319453
19/04/17,151.293938,43.3,31.92171819,108.8876449,47.86909424,44.85197501,1801.7376001978387,2076.7386091127096,2134.884601529262,1867.9162750695516,2217.3115887066083,2352.7318587728946,12451.320533388865,-0.0010049559165384858,0.24513205333888677
20/04/17,151.3740066,43.69,30.672382,109.9025126,48.45108931,44.99463143,1802.691125561262,2095.4436450839326,2051.330559159457,1885.325852580511,2244.2697844646304,2360.214969697612,12439.275936547405,-0.0009673348950548499,0.2439275936547407
21/04/17,151.9255898,43.81,30.34236867,109.5674148,48.37348996,44.8185555,1809.259850020516,2101.1990407673857,2029.2596802574217,1879.5774076129042,2240.6753580238783,2350.978822348879,12410.950159030985,-0.0022771243005549335,0.24109501590309868
24/04/17,153.3134443,44.27,30.21979229,108.8589223,49.35318166,45.26148871,1825.7876082989324,2123.26139088729,2021.0619252175575,1867.423552391496,2286.054987495841,2374.21309629653,12497.802560587646,0.006998046116031054,0.24978025605876497
25/04/17,153.624822,44.71,30.93639266,110.2759074,49.81877771,45.27196348,1829.4957602405727,2144.364508393285,2068.9872620135707,1891.731264549765,2307.6215438243366,2374.7625553802563,12616.962894401786,0.009534502824513957,0.26169628944017886
26/04/17,157.2901814,44.41,31.12497171,110.6588763,49.81877771,45.35526285,1873.1459945891465,2129.9760191846517,2081.599193101357,1898.3009156962519,2307.6215438243366,2379.1320637814147,12669.775730177158,0.004185859641293366,0.26697757301771596
27/04/17,157.8684541,47.15,31.17211647,110.9078061,50.35227319,45.80867083,1880.0325604392467,2261.3908872901675,2084.7521757061068,1902.5711891987858,2332.3332232305897,2402.9157968127915,12863.995832677687,0.015329403348311121,0.2863995832677688
28/04/17,157.9307296,47.72,31.50212981,110.6780247,50.6820704,46.13837674,1880.7741903512203,2288.7290167865704,2106.8230552769296,1898.6293974816222,2347.6095343299767,2420.2106784386237,12942.775872664943,0.0061240722565483185,0.29427758726649444
01/05/17,158.2332108,47.54,31.40784028,109.8450673,51.1185667,47.29758481,1884.376395162579,2280.0959232613905,2100.517089398643,1884.3404055089468,2367.828181032692,2481.0174936708972,12998.175488035147,0.0042803503603279225,0.29981754880351486
02/05/17,158.8826555,49.05,31.59641933,109.5003952,51.43866398,47.23323979,1892.1105380549348,2352.5179856115105,2113.129020486429,1878.4277179332016,2382.6551883058814,2477.6422447889113,13096.482695180868,0.007563154323944277,0.3096482695180871
03/05/17,159.9769254,49.02,31.36069552,106.8674838,51.25436554,46.93844978,1905.1420398431605,2351.0791366906474,2097.364106793893,1833.2613626557704,2374.1184262618012,2462.178893442168,13023.143965687439,-0.005599879845633371,0.30231439656874404
04/05/17,162.3167058,48.91,31.59641933,106.4366437,51.50656341,46.76387025,1933.0061458252915,2345.8033573141483,2113.129020486429,1825.870503614952,2385.800311383639,2453.021240473062,13056.63057909752,0.002571315613058456,0.30566305790975234
05/05/17,160.3149926,49.3,31.58699038,107.22173,52.2146574,46.59527631,1909.1680331756468,2364.5083932853713,2112.4984240992367,1839.3382894087479,2418.599449007775,2444.17756449791,13088.290153474689,0.0024247890131663397,0.3088290153474691
08/05/17,159.8167884,49.17,31.34183762,106.6759993,52.36985609,47.33798751,1903.2349914980848,2358.273381294964,2096.1029140195083,1829.9765362248008,2425.7883014260756,2483.136836675286,13096.51296113872,0.000628256828631546,0.3096512961138722
09/05/17,159.8538173,49.22,31.79442733,107.2983238,52.98095091,47.5265334,1903.6759633063798,2360.671462829736,2126.371547961408,1840.652219981136,2454.0944068098775,2493.027101756027,13178.492702644566,0.00625966177020576,0.31784927026445686
10/05/17,159.0854673,49.79,31.94529057,104.9909359,54.30983964,47.33349832,1894.5257944138762,2388.0095923261388,2136.4610928316374,1801.0700670631738,2515.6489531808097,2482.901354060959,13218.616853876596,0.003044669230190422,0.3218616853876599
11/05/17,159.0019092,49.7,32.17158542,104.9143421,54.07704162,47.2671581,1893.5307131002342,2383.6930455635493,2151.595409468193,1799.756136490786,2504.865675248164,2479.421446006136,13212.862425877061,-0.0004353275432026349,0.3212862425877063
12/05/17,158.649108,49.37,32.12444066,105.0196586,54.32923948,47.95200865,1889.3292546952391,2367.865707434052,2148.4424268634434,1801.5627914566826,2516.5475599067986,2515.3456100395797,13239.093350395795,0.001985256765207888,0.32390933503957964
15/05/17,159.2897206,49.77,32.22815914,104.4835021,54.71723619,47.7834147,1896.9582173875879,2387.05035971223,2155.378989128923,1792.3652791654204,2534.5196902577454,2506.5019335398733,13272.774469191781,0.002544065360410741,0.32727744691917837
16/05/17,158.7605189,50.34,32.82218313,103.3824664,55.07613315,48.18744161,1890.6560309709803,2414.388489208633,2195.1065708850715,1773.4775301893878,2551.143910982912,2527.695358862763,13352.467891099746,0.0060042775602753284,0.33524678910997485
17/05/17,157.0429343,49.05,31.662422,101.783571,52.60265412,47.12450168,1870.2015646767609,2352.5179856115105,2117.543196534351,1746.0492324928337,2436.571579821925,2471.9383350814187,12994.8218942188,-0.0267850108158163,0.2994821894218802
18/05/17,158.5005602,49.11,31.80385628,102.1378173,53.49504655,47.80935223,1887.5602204548409,2355.3956834532373,2127.0021443486003,1752.1261609612643,2477.9074794901417,2507.862499114862,13107.854187822946,0.008698256468942622,0.31078541878229493
19/05/17,159.3547103,49.39,31.8981458,102.9420521,54.20314055,47.87669005,1897.7321703143436,2368.8249400479617,2133.3081095580997,1765.922430255884,2510.706617577481,2511.394736756103,13187.889004509872,0.006105867180097091,0.3187889004509874
22/05/17,160.0603126,49.77,31.92643266,103.0473685,55.40593035,48.416889,1906.1350859334486,2387.05035971223,2135.1998993884645,1767.7290835063277,2566.4202216190956,2539.7311317411018,13302.265781900667,0.008672864728515695,0.33022657819006707
23/05/17,160.1253023,50.13,32.63360409,102.4633409,56.06552476,48.46028448,1906.9090388602049,2404.31654676259,2182.4946404660727,1757.7103650361864,2596.9728433546666,2542.007462455635,13390.410896935355,0.006626323400831469,0.33904108969353564
24/05/17,160.6266513,51.05,32.83161209,103.1239623,56.75421892,48.89972609,1912.8795315055982,2448.4412470023976,2195.7371679410517,1769.0430140787155,2628.8733747160168,2565.058582850823,13520.032918094603,0.00968021236666572,0.35200329180946044
25/05/17,162.2235408,50.93,33.20877018,102.7026965,57.44291309,49.54966074,1931.8966573306338,2442.6858513189445,2220.961029447837,1761.8163976460353,2660.7739065405704,2599.1512166051775,13617.285058889198,0.007193188166312536,0.36172850588892014
26/05/17,165.1295081,51.19,32.90704371,103.794158,56.53112082,49.66937242,1966.5034011206951,2455.15587529976,2200.7819403761664,1780.5399057293828,2618.539400146365,2605.430750189606,13626.951272861976,0.000709848837780358,0.3626951272861978
30/05/17,166.1136377,51.06,32.64303304,103.7271384,56.82211835,49.71526189,1978.2232580245957,2448.920863309352,2183.125236853265,1779.3902160496802,2632.0184977937743,2607.83790434563,13629.515976376297,0.00018820816651987649,0.36295159763762985
31/05/17,167.5155581,52.21,32.34130657,103.3441695,56.82211835,49.61151177,1994.9185250693627,2504.0767386091125,2162.9461477815944,1772.8205649031938,2632.0184977937743,2602.3956420456734,13669.17611620271,0.0029098714800404046,0.36691761162027126
01/06/17,167.7012429,53.16,32.80332523,103.6026735,57.77271029,49.67785199,1997.1298184653033,2549.6402877697838,2193.845378110687,1777.255079298413,2676.0502171767544,2605.875550100496,13799.796330921437,0.009555822063328057,0.3799796330921439
02/06/17,168.0169071,53.52,33.3030597,102.6165285,57.86000955,50.21555694,2000.889017714756,2566.9064748201436,2227.2669946573365,1760.3382261809622,2680.0939465172974,2634.0811211194496,13869.575781009946,0.005056556518312716,0.38695757810099485
05/06/17,169.0474578,53.8,33.51992561,101.9846297,58.00550832,50.44550312,2013.1616967767566,2580.3357314148675,2241.770715575488,1749.4982998164885,2686.8334955726036,2646.1430582664425,13917.742997422647,0.0034728687577201267,0.39177429974226485
06/06/17,168.4625506,53.4,33.44449399,101.0080589,58.04430799,50.02950505,2006.1961216268355,2561.1510791366904,2236.7259431403727,1732.745687591723,2688.630708561378,2624.3216800047535,13849.771220061755,-0.004883821850531267,0.38497712200617573
07/06/17,169.1588687,53.85,33.72736256,101.4101763,58.71360232,50.38215569,2014.488473052498,2582.73381294964,2255.643839437659,1739.6438222390327,2719.6326336599427,2642.8201384463196,13954.962719785093,0.007595179591917356,0.39549627197850956
08/06/17,168.4254137,54.39,34.0762338,99.87830053,58.73300215,50.39213167,2005.7538636621791,2608.63309352518,2278.9759117828667,1713.3652147368175,2720.531239922728,2643.343433261392,13970.602756891163,0.0011207509056183618,0.3970602756891166
09/06/17,167.4691368,53.4,32.94475952,101.1229496,56.28862287,48.79797117,1994.3657005294922,2561.1510791366904,2203.3043265937235,1734.7165834503048,2607.306818387521,2559.7209797237024,13660.565487821435,-0.022192118297601593,0.3660565487821439
12/06/17,166.782103,52.16,32.19987228,102.4824893,55.05673331,48.12958097,1986.1839144881585,2501.67865707434,2153.487199298558,1758.0388468215567,2550.245304256923,2524.660251243385,13474.294173182921,-0.013635695740749298,0.34742941731829236
13/06/17,167.589832,52.06,32.4921698,102.0229266,56.16252394,48.92167323,1995.8030421895617,2496.882494004796,2173.035691983036,1750.155265102683,2601.465876058204,2566.209830604694,13583.552199942975,0.008108627090649634,0.35835521999429765
14/06/17,168.6668039,51.9,32.52988561,101.6208092,56.69601942,48.70619222,2008.6285446005472,2489.208633093525,2175.5580782005936,1743.2571304553728,2626.177555464457,2554.9066708871,13597.736612701596,0.0010442344204102394,0.35977366127015986
15/06/17,167.1720411,52.29,32.14329857,101.4676216,57.14221564,48.09266987,1990.8276308578104,2507.913669064748,2149.703620306616,1740.6292693105972,2646.845505530167,2522.724061791461,13558.6437568614,-0.002874953159754501,0.35586437568614016
16/06/17,155.1489492,51.84,32.02072219,101.0176331,57.03551654,49.2668419,1847.6463703709292,2486.3309352517986,2141.5058652667517,1732.909928484408,2641.903169463635,2584.315818721788,13434.612087559311,-0.009147793210461885,0.34346120875593145
19/06/17,152.5772145,52.93,32.90704371,100.883594,58.50990404,49.6389457,1817.0199542172063,2538.6091127098316,2200.7819403761664,1730.610550840456,2710.1972648898736,2603.83470200029,13601.053525033823,0.012389002108117442,0.3601053525033826
20/06/17,151.2402838,52.52,32.93533056,99.51448003,58.34500544,49.51025565,1801.0986400991956,2518.9448441247005,2202.6737295377434,1707.1240453757014,2702.559109571782,2597.0842037117623,13529.484572420883,-0.005262015363825534,0.35294845724208845
21/06/17,151.4723898,53.54,32.96361742,100.3378633,58.85910108,49.99109755,1803.8627568441213,2567.8657074340526,2204.5655193681087,1721.2487976565085,2726.372182252046,2622.3069961732017,13646.221959728038,0.008628369150523119,0.364622195972804
22/06/17,148.3528849,53.87,33.11448066,99.78255829,59.32469714,49.94470927,1766.71302469602,2583.693045563549,2214.655064238337,1711.7228016928777,2747.9387390437446,2619.873676699414,13644.596351933942,-0.00011912511747891319,0.3644596351933944
23/06/17,145.8832768,54.33,33.53878351,99.91659742,58.62630306,50.06641615,1737.3028194337105,2605.7553956834527,2243.0319083498725,1714.022179851466,2715.5889043193997,2626.2578694566782,13641.95907709458,-0.00019328346338276514,0.3641959077094583
26/06/17,148.7335388,53.74,33.0861938,101.0750785,58.41290487,49.57958866,1771.2461768722294,2577.458033573141,2212.7632744079724,1733.8953772714256,2705.7042326495393,2600.721100001285,13601.788194775592,-0.00294465641569297,0.3601788194775595
27/06/17,147.8608201,52.73,32.91647266,100.9218909,56.54082073,48.72165497,1760.85309624407,2529.016786570743,2201.4125367633583,1731.2675161266498,2618.9887030461564,2555.717776853808,13397.256415604785,-0.015037124254689394,0.3397256415604788
28/06/17,148.705686,54.39,33.29363075,102.3101533,57.04521646,49.39752715,1770.9144819101298,2608.63309352518,2226.6363982701437,1755.0825038914106,2642.3524728266293,2591.170976183152,13594.789926606645,0.014744325619667764,0.35947899266066474
29/06/17,147.3223342,53.42,32.53931456,101.2091176,55.85212657,48.67925709,1754.4403456340199,2562.110311750599,2176.1886745877864,1736.1947549153776,2587.088171684806,2553.4937757256926,13369.516034298282,-0.016570604880585593,0.33695160342982833
30/06/17,148.4828643,53.67,32.92590161,101.7261257,55.84242665,48.28370975,1768.2609305495325,2574.1007194244603,2202.043133150551,1745.0637854212694,2586.6388683218115,2532.7451503136926,13408.852587181318,0.0029422570556871808,0.34088525871813213
03/07/17,147.4523135,52.87,32.62417514,102.8846067,54.57173742,47.56843248,1755.9882502966468,2535.7314148681053,2181.8640440788804,1764.9369814688666,2527.780141202439,2495.2249380909334,13261.525770005872,-0.01098727994938875,0.32615257700058753
05/07/17,146.7095743,54.61,32.73732256,101.1325238,55.44473002,48.4533013,1747.1430767128854,2619.184652278177,2189.431202062765,1734.88082434299,2568.21743460787,2541.641156399817,13400.498346404504,0.01047938063906284,0.3400498346404506
06/07/17,145.8461399,53.47,32.08672485,99.69639028,54.92093446,48.14105334,1736.8605614690537,2564.5083932853713,2145.9200406458867,1710.2446300562597,2543.9550585646116,2525.26203991353,13226.750723934714,-0.012965758285878093,0.3226750723934717
07/07/17,143.0794361,53.97,32.2753039,99.66745083,56.34682238,48.82041711,1703.9122865350625,2588.4892086330933,2158.5319717336724,1709.7481874185644,2610.0026381022844,2560.898392270783,13331.58268469346,0.007925753115543666,0.33315826846934615
10/07/17,140.1920372,54.94,33.03904904,99.92790585,56.75421892,49.70378952,1669.526671131887,2635.0119904076737,2209.6102918032234,1714.2161706431841,2628.8733747160168,2607.236115675485,13464.47461437747,0.00996820353794825,0.3464474614377473
11/07/17,140.2941638,54.76,33.18048332,100.1690679,56.24012328,49.58707064,1670.7428820233001,2626.3788968824933,2219.0692396174722,1718.353192052159,2605.0603020357526,2601.113570850311,13440.71808346149,-0.0017643860303775405,0.34407180834614914
12/07/17,140.8883552,56.55,33.97251532,100.6899779,59.18889829,50.20458337,1677.8190213666635,2712.230215827338,2272.0393495173876,1727.2891578152173,2741.6484933514325,2633.505497242514,13764.531735120552,0.024091990446366784,0.37645317351205554
13/07/17,142.6059398,57.9,34.41567608,100.6031596,58.68450256,49.91128976,1698.2734876608831,2776.9784172661866,2301.6773870720945,1725.7998307598587,2718.2847235709596,2618.1206402753983,13839.13448660538,0.005419926585259471,0.3839134486605382
14/07/17,142.0488853,57.16,34.96255532,101.3748781,58.92700051,49.97014801,1691.6396062821766,2741.4868105515584,2338.2519868922814,1739.0382982393062,2729.5173053298035,2621.2080780057486,13861.142085300875,0.0015902438636459237,0.3861142085300877
17/07/17,141.9003375,57.58,34.93426846,101.0854837,58.68450256,50.3806593,1689.8705720417786,2761.6306954436445,2336.3601970619166,1734.0738735778082,2718.2847235709596,2642.741644591247,13882.961706287355,0.0015741575154633036,0.3882961706287358
18/07/17,140.6562492,58.96,34.69854465,102.0115459,59.48959574,51.09942816,1675.054904621738,2827.8177458033574,2320.595283369381,1749.960034553145,2755.5768943618364,2680.4450098419156,14009.449872551373,0.009111036170814657,0.4009449872551376
19/07/17,140.4148589,58.35,34.96255532,103.0437195,59.48959574,51.22013743,1672.1802224924845,2798.5611510791364,2338.2519868922814,1767.6664866295746,2755.5768943618364,2686.776872488207,14019.01361394352,0.0006826635934422676,0.4019013613943523
20/07/17,140.1827529,59.09,35.05684484,103.5646295,59.24709779,51.31141759,1669.4161057475585,2834.0527577937646,2344.5579521017808,1776.6024523926328,2744.3443126029924,2691.5650170561553,14060.538597694884,0.0029620474660259077,0.4060538597694887
21/07/17,139.6721197,58.67,34.51939456,103.3041745,59.10159903,51.1602816,1663.3350489087225,2813.9088729016785,2308.6139493375745,1772.134469511104,2737.60476401089,2683.6371062205476,13979.234210890516,-0.005782451805771971,0.3979234210890519
24/07/17,140.1920372,58.58,34.30252865,103.2173562,59.59629483,51.82268621,1669.526671131887,2809.5923261390885,2294.1102284194226,1770.6451424557451,2760.519229965165,2718.383857706911,14022.77745581822,0.0031148519490273863,0.40227774558182205
25/07/17,142.2067174,58.26,34.24595494,102.6578602,59.12099886,51.86857568,1693.519205906903,2794.2446043165464,2290.326649427481,1761.0472520321243,2738.5033702736755,2720.7910118629347,13998.432093819663,-0.001736129812746512,0.3998432093819666
26/07/17,141.2040194,58.79,34.92483951,103.1594773,60.76028497,52.51352235,1681.5782206161161,2819.6642685851316,2335.729600674724,1769.652257180355,2814.4356214812087,2754.6219987343084,14175.681967271843,0.012662123319542085,0.4175681967271845
27/07/17,141.6032418,60.15,34.10452065,106.1113007,59.33439705,52.17433926,1686.3325023700968,2884.892086330935,2280.867700944444,1820.2893976479888,2748.388041943536,2736.829987086614,14157.599716323613,-0.0012755824368786417,0.41575997163236167
28/07/17,141.9467587,59.2,33.88765475,106.0727148,59.60599475,50.87945795,1690.4233953907635,2839.3285371702636,2266.3639806950805,1819.6274747028797,2760.9685333281595,2668.90636698544,14045.618288272588,-0.007909633715799447,0.404561828827259
31/07/17,147.1645021,58.55,33.68964675,106.0437754,59.92609204,49.27033349,1752.560746009293,2808.153477218225,2253.1214532201016,1819.1310329229111,2775.795541064552,2584.498971749697,13993.26122218478,-0.003727644096061189,0.3993261222184783
01/08/17,148.2878952,59.34,33.85936789,106.6997361,60.52748694,49.68982316,1765.939071769264,2846.043165467626,2264.4721908647157,1830.3837298515778,2803.6523430853595,2606.5035035638502,14116.994004602393,0.008842312056709822,0.41169940046023945
02/08/17,149.7362368,59.12,33.84993894,104.8283186,59.60599475,49.6748592,1783.187162163016,2835.491606714628,2263.841594477523,1798.2804438551705,2760.9685333281595,2605.718561865796,14047.487902404293,-0.0049235766605439935,0.40474879024042965
03/08/17,146.6074476,58.42,33.67078885,105.2624103,62.05037403,49.22743681,1745.9268646305866,2801.9184652278173,2251.8602604457164,1805.7270825628705,2874.192954863367,2582.248805828373,14061.87443355873,0.001024135507671442,0.4061874433558734
04/08/17,145.2426642,58.86,33.58592828,103.8829634,60.14919015,49.26035752,1729.6738567413622,2823.021582733813,2246.18489162341,1782.0633205495524,2786.1295160974073,2583.9756774591797,13951.048845204725,-0.007881281324026101,0.39510488452047277
07/08/17,145.7161605,59.62,34.04794694,102.5903348,60.63418604,49.49429409,1735.3126556155412,2859.47242206235,2277.0841219525023,1759.8888855915939,2808.5946791518913,2596.2469324272906,14036.599696801168,0.0061322164767452225,0.4036599696801171
08/08/17,146.4588998,59.48,34.28367075,103.1980632,59.48959574,49.37308602,1744.1578303901886,2852.7577937649876,2292.849035645038,1770.3141801254642,2755.5768943618364,2589.8889049877903,14005.544639275306,-0.002212434506694616,0.4005544639275309
09/08/17,145.6326023,59.67,34.01966008,99.19477322,59.53809533,48.98252667,1734.317573111014,2861.870503597122,2275.1923321221375,1701.6396255942104,2757.823410713605,2569.401926983326,13900.245372121415,-0.007518398596124798,0.3900245372121418
10/08/17,145.428349,58.02,32.99190428,97.7670939,58.40320495,47.73104085,1731.8851501373024,2782.73381294964,2206.457309198473,1677.1484591275523,2705.2549292865447,2503.7546381212405,13607.234298820753,-0.021079561220432197,0.3607234298820756
11/08/17,145.4376333,58.04,33.04847799,98.38446874,58.91730059,48.28321096,1731.9957155216305,2783.693045563549,2210.2408881904153,1687.7392337972913,2729.0680019668093,2532.7189860450385,13675.455871084732,0.005013625161866431,0.3675455871084734
14/08/17,146.6074476,59.06,33.18991228,97.81532631,60.03279113,49.0468717,1745.9268646305866,2832.6139088729014,2219.6998366734524,1677.9758634093473,2780.7378766678808,2572.7771763898672,13829.731526644036,0.011281207516124159,0.3829731526644038
15/08/17,145.6511708,59.69,33.23705704,97.92143761,60.11039048,49.01893897,1734.538702688785,2862.8297362110306,2222.852819278202,1679.796152794987,2784.3323031086325,2571.311951642042,13855.661665723677,0.0018749560705271229,0.385566166572368
16/08/17,148.7892442,60.29,33.34077551,98.58704486,61.00278291,48.79148679,1771.9095644146576,2891.606714628297,2229.7893808748936,1691.2143317465209,2825.6682027768497,2559.380838461094,13969.569032902313,0.008220998024253134,0.3969569032902316
17/08/17,147.6809618,59.29,32.85989894,97.79603335,59.52839541,47.91310235,1758.7111897929492,2843.6450839328536,2197.628957102629,1677.6449017652476,2757.3741073506108,2513.3047614148186,13748.309001359108,-0.015838715641268153,0.37483090013591114
18/08/17,146.2932804,59.44,32.79389628,97.14007258,60.14919015,47.80835464,1742.1854929373671,2850.83932853717,2193.214781723494,1666.392203635763,2786.1295160974073,2507.8101700529983,13746.571492984202,-0.0001263797878513495,0.3746571492984203
21/08/17,146.2839671,59.4,32.28473285,97.59345723,59.92609204,47.54997693,1742.0745821962382,2848.920863309352,2159.162568120865,1674.1698038160175,2775.795541064552,2494.256843364971,13694.380201871996,-0.003796676948782607,0.36943802018719984
22/08/17,147.8020347,60.84,32.82218313,99.13689433,62.33167165,48.2288419,1760.1530294276279,2917.9856115107914,2195.1065708850715,1700.6467404903653,2887.2227496109845,2529.8670309290146,13990.981732853856,0.021658631249431348,0.39909817328538577
23/08/17,148.4260256,60.05,32.89761475,97.91179113,62.0891737,47.7849111,1767.5840467015075,2880.0959232613905,2200.1513433201862,1679.6306719729369,2875.9901678521414,2506.5804279195004,13910.032581027663,-0.005785809271418474,0.3910032581027665
24/08/17,140.9381342,60.0,32.8881858,97.9310841,61.52657847,47.50807785,1678.4118322696374,2877.697841726618,2199.520746932994,1679.9616337885823,2849.930578820108,2492.059007030065,13777.581640568005,-0.009521971978722177,0.37775816405680085
25/08/17,141.9812236,59.97,32.69960675,98.78962098,60.70208546,47.14944161,1690.833832894327,2876.258992805755,2186.9088158452073,1694.6894296957507,2811.739801766446,2473.24657106999,13733.677444077475,-0.003186640270833485,0.37336774440774767
28/08/17,142.0743566,60.53,32.82218313,98.93431821,60.86698406,47.18735031,1691.9429403056183,2903.1175059952034,2195.1065708850715,1697.1716425411355,2819.3779570845377,2475.2350901083323,13781.9517069199,0.003515028151709121,0.37819517069199016
29/08/17,143.0149996,61.01,33.18991228,98.94396469,61.57507806,47.58838443,1703.1449215870027,2926.1390887290163,2219.6998366734524,1697.3371233631856,2852.1770951718768,2496.2715271965226,13894.769592721057,0.008185915043114944,0.3894769592721059
30/08/17,143.8345698,61.77,33.65193094,99.23335915,63.70905997,48.26325901,1712.9050644245938,2962.5899280575536,2250.5990670025444,1702.3015490539553,2951.023812333686,2531.672396939449,14111.091817811783,0.015568608291572472,0.4111091817811785
31/08/17,145.9766283,61.68,34.06680485,97.62239668,63.59266096,48.91219606,1738.4145289298626,2958.2733812949637,2278.3453153956743,1674.6662464537126,2945.632173367363,2565.712701107386,14161.044346548962,0.003539947821339151,0.41610443465489655
01/09/17,147.373623,61.46,34.2742418,97.91179113,63.16586458,48.79497838,1755.051136526574,2947.7218225419665,2292.2184392578456,1679.6306719729369,2925.8628300276414,2559.563991489003,14160.048891815968,-7.029529098512288e-05,0.41600488918159706
05/09/17,148.2118198,61.27,34.02908904,98.00825595,63.09796515,48.14753772,1765.0331008464232,2938.609112709832,2275.822929178117,1681.2854805365273,2922.7177069498844,2525.602181176139,14109.070511396923,-0.003600155678029404,0.4109070511396926
06/09/17,147.9510474,61.24,34.66082884,97.91179113,62.07947379,48.27373378,1761.927600094808,2937.1702637889684,2318.0728971518233,1679.6306719729369,2875.54086495235,2532.2218560231754,14104.564153984064,-0.00031939435055061693,0.4104564153984067
07/09/17,148.3422059,62.0,35.83944789,93.62875317,63.85455874,48.85583181,1766.5858500313452,2973.6211031175058,2396.8974656145037,1606.1571725729634,2957.763361388992,2562.7560873430803,14263.781040068388,0.01128832371891142,0.42637810400683906
08/09/17,146.5074863,61.13,35.63201094,93.63839966,62.98156614,48.17896204,1744.736439983337,2931.89448441247,2383.0243417523325,1606.3226535665588,2917.3260679835607,2527.250558951873,14110.554546650132,-0.0107423475576236,0.41105545466501336
11/09/17,146.5540528,62.64,35.91487951,93.65769262,64.17465603,48.78051321,1745.2909936889826,3004.3165467625895,2401.942238049618,1606.6536152106587,2972.5903691253843,2558.8052140596037,14289.598976896836,0.012688688432107575,0.4289598976896838
12/09/17,149.0500166,62.56,35.99974008,94.42941117,64.1067566,49.01095819,1775.0150651662723,3000.4796163069545,2407.6176068719255,1619.8920835478323,2969.445246047627,2570.893315999806,14343.342933940417,0.003761054255649432,0.43433429339404195
13/09/17,151.7974394,62.04,36.08460065,95.32653399,63.43746227,49.8599135,1807.7337254631634,2975.5395683453235,2413.292975694232,1635.2818030862911,2938.443320949062,2615.4256739186285,14385.717067456699,0.0029542717978257027,0.43857170674567003
14/09/17,151.2200149,62.24,36.12231646,94.43905765,63.21436417,49.4913013,1800.8572607040435,2985.1318944844124,2415.8153619117898,1620.0575643698824,2928.1093463794105,2596.0899441925912,14346.061372042128,-0.002756601928747715,0.43460613720421315
15/09/17,151.1548218,62.5,36.20717703,95.03713953,63.04946556,49.22095243,1800.0808855161397,2997.6019184652273,2421.4907307340964,1630.3173773955216,2920.4711905981158,2581.9086645657644,14351.870767274866,0.00040494705007043663,0.4351870767274868
18/09/17,149.8602735,62.92,36.19774808,94.63198729,62.27347214,48.59246612,1784.6642972627344,3017.745803357314,2420.860134346904,1623.3671814970621,2884.5269298962216,2548.9411137720713,14280.105460132307,-0.0050004148104648705,0.42801054601323085
19/09/17,150.4656378,63.83,36.38632712,94.95032119,62.38017124,48.3764863,1791.8734930543562,3061.3908872901675,2433.472064765903,1628.8280496539815,2889.469265962754,2537.611788736714,14342.645549463876,0.004379525732927547,0.43426455494638794
20/09/17,151.6670532,64.74,36.33918236,95.70274678,63.04946556,48.54358385,1806.1809750873554,3105.035971223021,2430.319082161154,1641.7355563470553,2920.4711905981158,2546.376970856793,14450.119746273493,0.007493331438678252,0.44501197462734954
21/09/17,150.3911314,64.63,36.06574274,95.39405936,62.18617288,48.11661221,1790.9862071253233,3099.7601918465225,2412.0317822510597,1636.4401690121858,2880.4832005556786,2523.9799687181685,14343.681519508937,-0.007365906209324313,0.43436815195089395
22/09/17,150.2141788,65.08,36.10345855,95.11431139,61.98247461,47.64025949,1788.8789042347557,3121.3429256594723,2414.5541684686173,1631.6412243150114,2871.047832248812,2498.9926583465012,14326.457713273172,-0.0012007939671790924,0.4326457713273175
